,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
10,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF2F0238254/2015-mazda-mx-5-miata/,JM1NC2MF2F0238254,Great Price,14290,2015 Mazda MX-5 Miata,Club Hard Top Auto,"Denton, TX",70027,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-14 06:55:30.586312
11,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8D0228711/2013-mazda-mx-5-miata/,JM1NC2PF8D0228711,Excellent Price,11995,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Hasbrouck Heights, NJ",51323,Dolphin Gray Metallic,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Theft Recovered,3,2020-03-14 06:55:30.586312
12,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8D0227848/2013-mazda-mx-5-miata/,JM1NC2PF8D0227848,Great Price,14989,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Columbus, OH",51533,Copper Red Mica,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-14 06:55:30.586312
13,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF7C0221943/2012-mazda-mx-5-miata/,JM1NC2PF7C0221943,Great Price,11589,2012 Mazda MX-5 Miata,Grand Touring Hard Top Manual,"Pensacola, FL",66133,Unknown,Unknown,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,3,Personal or Rental Use,Clean,1,2020-03-14 06:55:30.586312
14,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF9C0219751/2012-mazda-mx-5-miata/,JM1NC2JF9C0219751,Great Price,13990,2012 Mazda MX-5 Miata,Sport Automatic,"Palm Springs, CA",21855,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-03-14 06:55:30.586312
15,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF2F0241624/2015-mazda-mx-5-miata/,JM1NC2MF2F0241624,Great Price,12990,2015 Mazda MX-5 Miata,Club Hard Top Auto,"Orlando, FL",75588,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-03-14 06:55:30.586312
16,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF2A0211612/2010-mazda-mx-5-miata/,JM1NC2FF2A0211612,Great Price,13495,2010 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Philadelphia, PA",25406,Stormy Blue Mica,Dune Beige,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-14 06:55:30.586312
17,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF9C0223872/2012-mazda-mx-5-miata/,JM1NC2PF9C0223872,Great Price,10995,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Austin, TX",92714,Copper Red Mica,Dune Beige,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-14 06:55:30.586312
18,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2NFXF0240218/2015-mazda-mx-5-miata/,JM1NC2NFXF0240218,Great Price,14977,2015 Mazda MX-5 Miata,Grand Touring Auto,"Lilburn, GA",27034,Crystal White Pearl,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,2,Fleet or Mixed Use,Clean,1,2020-03-14 06:55:30.586312
19,2014 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF0E0235027/2014-mazda-mx-5-miata/,JM1NC2MF0E0235027,Excellent Price,13335,2014 Mazda MX-5 Miata,Club Hard Top Automatic,"Sacramento, CA",67640,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,6,2020-03-14 06:55:30.586312
20,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2NF3F0238861/2015-mazda-mx-5-miata/,JM1NC2NF3F0238861,Great Price,12993,2015 Mazda MX-5 Miata,Grand Touring Auto,"Cedartown, GA",65940,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-03-14 06:55:30.586312
