,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXD5125504/2013-toyota-4runner/,JTEBU5JRXD5125504,Excellent Price,18500,2013 Toyota 4Runner,Limited V6 4WD,"Richland, WA",88690,White,Tan,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-06-04 09:31:19.752398
1,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Excellent Price,16900,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91295,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
2,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1D5118747/2013-toyota-4runner/,JTEBU5JR1D5118747,Excellent Price,18488,2013 Toyota 4Runner,SR5 V6 4WD,"Wadsworth, OH",99820,Classic Silver Metallic,Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
3,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR9E5195657/2014-toyota-4runner/,JTEBU5JR9E5195657,Excellent Price,20000,2014 Toyota 4Runner,SR5 V6 4WD,"Latham, NY",84534,Super White,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-06-04 09:31:19.752398
4,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5D5126124/2013-toyota-4runner/,JTEBU5JR5D5126124,Excellent Price,19950,2013 Toyota 4Runner,SR5 V6 4WD,"Burlington, NC",86303,White,Beige,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
5,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064969/2011-toyota-4runner/,JTEBU5JR4B5064969,Excellent Price,18995,2011 Toyota 4Runner,Trail V6 4WD,"Omaha, NE",97093,Silver,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
6,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5C5106101/2012-toyota-4runner/,JTEBU5JR5C5106101,Great Price,19997,2012 Toyota 4Runner,SR5 V6 4WD,"Westbrook, ME",96256,Black,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
7,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7B5041458/2011-toyota-4runner/,JTEBU5JR7B5041458,Great Price,19999,2011 Toyota 4Runner,Limited V6 4WD,"Snellville, GA",86206,Off White,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
8,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Great Price,18393,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-06-04 09:31:19.752398
9,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1C5106189/2012-toyota-4runner/,JTEBU5JR1C5106189,Great Price,20000,2012 Toyota 4Runner,SR5 V6 4WD,"Daytona Beach, FL",84668,Black,Tan Cloth,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,2,Personal or Rental Use,Clean,3,2020-06-04 09:31:19.752398
10,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1D5126248/2013-toyota-4runner/,JTEBU5JR1D5126248,Great Price,19995,2013 Toyota 4Runner,SR5 V6 4WD,"Gaithersburg, MD",98012,Magnetic Gray Metallic,Gray Cloth,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-06-04 09:31:19.752398
11,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6C5087834/2012-toyota-4runner/,JTEBU5JR6C5087834,Great Price,18795,2012 Toyota 4Runner,SR5 V6 4WD,"Lincolnwood, IL",76741,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-06-04 09:31:19.752398
12,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1C5109657/2012-toyota-4runner/,JTEBU5JR1C5109657,Great Price,18984,2012 Toyota 4Runner,SR5 V6 4WD,"Pompton Plains, NJ",97630,White,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
13,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7A5010385/2010-toyota-4runner/,JTEBU5JR7A5010385,Great Price,18351,2010 Toyota 4Runner,Limited V6 4WD,"Palatine, IL",79579,Classic Silver Metallic,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-06-04 09:31:19.752398
14,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5116066/2013-toyota-4runner/,JTEBU5JR0D5116066,Great Price,18900,2013 Toyota 4Runner,SR5 V6 4WD,"Elgin, IL",86811,Classic Silver Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Fleet or Mixed Use,Clean,2,2020-06-04 09:31:19.752398
15,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0B5051412/2011-toyota-4runner/,JTEBU5JR0B5051412,Great Price,19099,2011 Toyota 4Runner,SR5 V6 4WD,"Fullerton, CA",69581,Blizzard Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,4,Personal or Rental Use,Clean,4,2020-06-04 09:31:19.752398
16,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Excellent Price,18997,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-06-04 09:31:19.752398
17,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5097518/2012-toyota-4runner/,JTEBU5JR2C5097518,Great Price,19995,2012 Toyota 4Runner,SR5 V6 4WD,"Virginia Beach, VA",86619,Burgundy,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-06-04 09:31:19.752398
18,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5022002/2010-toyota-4runner/,JTEBU5JR3A5022002,Great Price,19995,2010 Toyota 4Runner,Trail V6 4WD,"Mount Airy, NC",82565,Unknown,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-06-04 09:31:19.752398
