,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
10,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1D5118747/2013-toyota-4runner/,JTEBU5JR1D5118747,Excellent Price,18998,2013 Toyota 4Runner,SR5 V6 4WD,"Wadsworth, OH",99820,Classic Silver Metallic,Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
11,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5071033/2011-toyota-4runner/,JTEBU5JR4B5071033,Excellent Price,18000,2011 Toyota 4Runner,SR5 V6 4WD,"Vienna, VA",94358,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
12,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR9D5147025/2013-toyota-4runner/,JTEBU5JR9D5147025,Great Price,20000,2013 Toyota 4Runner,SR5 V6 4WD,"Bonner Springs, KS",93655,Black,Sand Beige,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
13,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5039309/2011-toyota-4runner/,JTEBU5JR2B5039309,Excellent Price,17990,2011 Toyota 4Runner,SR5 V6 4WD,"Northridge, CA",95718,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
14,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4D5119360/2013-toyota-4runner/,JTEBU5JR4D5119360,Great Price,19919,2013 Toyota 4Runner,SR5 V6 4WD,"Springfield, IL",93509,White,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
15,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Excellent Price,18995,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-07 13:18:52.333425
16,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5004972/2010-toyota-4runner/,JTEBU5JR3A5004972,Excellent Price,19490,2010 Toyota 4Runner,Limited V6 4WD,"North Little Rock, AR",92155,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
17,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5002035/2010-toyota-4runner/,JTEBU5JR6A5002035,Great Price,17998,2010 Toyota 4Runner,SR5 V6 4WD,"Marietta, GA",98207,Blizzard Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
18,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Great Price,18250,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91294,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
19,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXC5102447/2012-toyota-4runner/,JTEBU5JRXC5102447,Great Price,19990,2012 Toyota 4Runner,SR5 V6 4WD,"Tucson, AZ",99710,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Fleet or Mixed Use,Clean,2,2020-04-07 13:18:52.333425
20,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064969/2011-toyota-4runner/,JTEBU5JR4B5064969,Excellent Price,19995,2011 Toyota 4Runner,Trail V6 4WD,"Omaha, NE",97093,Silver,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
21,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6B5058512/2011-toyota-4runner/,JTEBU5JR6B5058512,Great Price,19790,2011 Toyota 4Runner,SR5 V6 4WD,"Fishers, IN",72712,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
22,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7B5041458/2011-toyota-4runner/,JTEBU5JR7B5041458,Great Price,19999,2011 Toyota 4Runner,Limited V6 4WD,"Snellville, GA",86206,Off White,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
23,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5074903/2011-toyota-4runner/,JTEBU5JR2B5074903,Great Price,19977,2011 Toyota 4Runner,Limited V6 4WD,"Covington, KY",94100,Classic Silver Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
24,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0A5015377/2010-toyota-4runner/,JTEBU5JR0A5015377,Great Price,18799,2010 Toyota 4Runner,Limited V6 4WD,"Chantilly, VA",89128,Magnetic Gray Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
25,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXB5061574/2011-toyota-4runner/,JTEBU5JRXB5061574,Great Price,19334,2011 Toyota 4Runner,SR5 V6 4WD,"Williamsburg, VA",90440,Salsa Red Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
26,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7D5129218/2013-toyota-4runner/,JTEBU5JR7D5129218,Excellent Price,18900,2013 Toyota 4Runner,SR5 V6 4WD,"Apalachin, NY",99000,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
27,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5008844/2010-toyota-4runner/,JTEBU5JR3A5008844,Great Price,18358,2010 Toyota 4Runner,SR5 V6 4WD,"Strasburg, PA",96270,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
28,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR8B5071617/2011-toyota-4runner/,JTEBU5JR8B5071617,Great Price,18900,2011 Toyota 4Runner,SR5 V6 4WD,"Westminster, MD",91858,Magnetic Gray Metallic,Black/Graphite Sport Fabric,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
29,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5017828/2010-toyota-4runner/,JTEBU5JR6A5017828,Excellent Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Roswell, GA",93501,White,Tan,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:18:52.333425
30,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Great Price,19577,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:18:52.333425
31,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR8D5122049/2013-toyota-4runner/,JTEBU5JR8D5122049,Great Price,19874,2013 Toyota 4Runner,SR5 V6 4WD,"Spanish Fork, UT",96578,Classic Silver Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,2,Fleet or Mixed Use,Clean,3,2020-04-07 13:18:52.333425
