,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF3C0226520/2012-mazda-mx-5-miata/,JM1NC2JF3C0226520,Excellent Price,6684,2012 Mazda MX-5 Miata,Sport Automatic,"Houston, TX",95618,True Red,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:17:26.436402
1,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF2C0224345/2012-mazda-mx-5-miata/?zipcode=78299,JM1NC2PF2C0224345,Great Price,14990,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"San Antonio, TX",41937,Red,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:17:26.436402
2,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8B0213798/2011-mazda-mx-5-miata/?zipcode=78299,JM1NC2PF8B0213798,Great Price,14990,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"San Antonio, TX",60802,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-04-07 13:17:26.436402
3,2014 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF6E0233634/2014-mazda-mx-5-miata/,JM1NC2PF6E0233634,Excellent Price,10989,2014 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Foley, AL",81285,Jet Black,Unknown,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,4,2020-04-07 13:17:26.436402
4,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF9A0205354/2010-mazda-mx-5-miata/,JM1NC2FF9A0205354,Excellent Price,7291,2010 Mazda MX-5 Miata,Touring PRHT Automatic,"Houston, TX",80451,Brilliant Black Clearcoat,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,2,2020-04-07 13:17:26.436402
5,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF2D0227957/2013-mazda-mx-5-miata/,JM1NC2PF2D0227957,Excellent Price,12199,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Centennial, CO",58306,Sparkling Black,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:17:26.436402
6,2016 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NDAB79G0117824/2016-mazda-mx-5-miata/,JM1NDAB79G0117824,Excellent Price,14400,2016 Mazda MX-5 Miata,Sport Automatic,"Centennial, CO",39969,Soul Red Metallic,Black,MPG27 cty / 36 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-04-07 13:17:26.436402
7,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF3A0207102/2010-mazda-mx-5-miata/,JM1NC2FF3A0207102,Excellent Price,11950,2010 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Pensacola, FL",54614,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-04-07 13:17:26.436402
8,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF4D0232005/2013-mazda-mx-5-miata/,JM1NC2JF4D0232005,Great Price,10998,2013 Mazda MX-5 Miata,Sport Automatic,"Austin, TX",69004,Dolphin Gray Mica,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,2,Personal or Rental Use,Clean,2,2020-04-07 13:17:26.436402
9,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF0B0219613/2011-mazda-mx-5-miata/,JM1NC2PF0B0219613,Great Price,13691,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Houston, TX",35942,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-07 13:17:26.436402
