,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8C0221935/2012-mazda-mx-5-miata/,JM1NC2PF8C0221935,Excellent Price,11994,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Austin, TX",67030,Red,Unknown,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
1,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF8D0227000/2013-mazda-mx-5-miata/,JM1NC2MF8D0227000,Excellent Price,12980,2013 Mazda MX-5 Miata,Club Hard Top Automatic,"Daphne, AL",47259,Crystal White Pearl Mica,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,4,2020-03-10 09:21:04.388781
2,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF0C0222190/2012-mazda-mx-5-miata/,JM1NC2PF0C0222190,Great Price,14441,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Houston, TX",31029,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
3,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF2D0227957/2013-mazda-mx-5-miata/,JM1NC2PF2D0227957,Excellent Price,12399,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Centennial, CO",58306,Sparkling Black,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
4,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF5A0207618/2010-mazda-mx-5-miata/,JM1NC2FF5A0207618,Excellent Price,7500,2010 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Auburn, CA",48846,Copper Red Mica,Dune Beige,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Salvaged,1,2020-03-10 09:21:04.388781
5,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF1D0232897/2013-mazda-mx-5-miata/,JM1NC2JF1D0232897,Excellent Price,10990,2013 Mazda MX-5 Miata,Sport Automatic,"Columbia, SC",53718,Crystal White Pearl Mica,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,3,2020-03-10 09:21:04.388781
6,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF9A0205354/2010-mazda-mx-5-miata/,JM1NC2FF9A0205354,Excellent Price,7391,2010 Mazda MX-5 Miata,Touring PRHT Automatic,"Houston, TX",80451,Brilliant Black Clearcoat,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,2,2020-03-10 09:21:04.388781
7,2014 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF2E0236613/2014-mazda-mx-5-miata/,JM1NC2PF2E0236613,Great Price,10988,2014 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Daytona Beach, FL",117478,Zeal Red,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,4,2020-03-10 09:21:04.388781
8,2014 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF9E0233949/2014-mazda-mx-5-miata/,JM1NC2PF9E0233949,Great Price,14995,2014 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Fuquay Varina, NC",49998,Zeal Red,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
9,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF1B0217109/2011-mazda-mx-5-miata/,JM1NC2PF1B0217109,Great Price,10995,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Bethany, OK",77573,Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-03-10 09:21:04.388781
10,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8D0228711/2013-mazda-mx-5-miata/,JM1NC2PF8D0228711,Excellent Price,11995,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Hasbrouck Heights, NJ",51323,Dolphin Gray Metallic,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Theft Recovered,3,2020-03-10 09:21:04.388781
11,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF4B0214737/2011-mazda-mx-5-miata/,JM1NC2PF4B0214737,Great Price,13950,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Montclair, CA",31696,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
12,2016 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NDAD79G0102480/2016-mazda-mx-5-miata/,JM1NDAD79G0102480,Great Price,14999,2016 Mazda MX-5 Miata,Grand Touring Automatic,"Sanford, FL",32580,Meteor Gray Mica,Sport Tan,MPG27 cty / 36 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
13,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF2C0222823/2012-mazda-mx-5-miata/,JM1NC2PF2C0222823,Great Price,14132,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Noblesville, IN",44823,Stormy Blue Mica,Dune Beige,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
14,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8D0227848/2013-mazda-mx-5-miata/,JM1NC2PF8D0227848,Great Price,14989,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Columbus, OH",51533,Copper Red Mica,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
15,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF2F0241624/2015-mazda-mx-5-miata/,JM1NC2MF2F0241624,Great Price,12990,2015 Mazda MX-5 Miata,Club Hard Top Auto,"Orlando, FL",75588,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-03-10 09:21:04.388781
16,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2NFXF0240218/2015-mazda-mx-5-miata/,JM1NC2NFXF0240218,Great Price,14977,2015 Mazda MX-5 Miata,Grand Touring Auto,"Lilburn, GA",27034,Crystal White Pearl,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,2,Fleet or Mixed Use,Clean,1,2020-03-10 09:21:04.388781
17,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF6B0219602/2011-mazda-mx-5-miata/,JM1NC2PF6B0219602,Excellent Price,13425,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Baton Rouge, LA",39703,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
18,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF6A0210107/2010-mazda-mx-5-miata/,JM1NC2FF6A0210107,Great Price,11959,2010 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Avenel, NJ",40696,Silver,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-10 09:21:04.388781
19,2014 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF0E0235027/2014-mazda-mx-5-miata/,JM1NC2MF0E0235027,Excellent Price,13637,2014 Mazda MX-5 Miata,Club Hard Top Automatic,"Sacramento, CA",67640,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,6,2020-03-10 09:21:04.388781
20,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2EF6A0210464/2010-mazda-mx-5-miata/,JM1NC2EF6A0210464,Great Price,10990,2010 Mazda MX-5 Miata,Touring Automatic,"Augusta, GA",62100,Red,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
21,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2NF3F0238861/2015-mazda-mx-5-miata/,JM1NC2NF3F0238861,Great Price,12993,2015 Mazda MX-5 Miata,Grand Touring Auto,"Cedartown, GA",65932,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-03-10 09:21:04.388781
