,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
10,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF6D0227847/2013-mazda-mx-5-miata/,JM1NC2PF6D0227847,Excellent Price,14690,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Bel Air, MD",36953,Dolphin Gray Metallic,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-04-02 16:07:15.323025
11,2016 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NDAB79G0117824/2016-mazda-mx-5-miata/,JM1NDAB79G0117824,Excellent Price,14949,2016 Mazda MX-5 Miata,Sport Automatic,"Centennial, CO",39969,Soul Red Metallic,Black,MPG27 cty / 36 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-04-02 16:07:15.323025
12,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF1B0217109/2011-mazda-mx-5-miata/,JM1NC2PF1B0217109,Great Price,10995,2011 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Bethany, OK",77573,Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-04-02 16:07:15.323025
13,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF7F0240254/2015-mazda-mx-5-miata/,JM1NC2PF7F0240254,Great Price,14000,2015 Mazda MX-5 Miata,Grand Touring Hard Top Auto,"Louisville, KY",74200,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-02 16:07:15.323025
14,2010 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2FF0A0211687/2010-mazda-mx-5-miata/,JM1NC2FF0A0211687,Great Price,9211,2010 Mazda MX-5 Miata,Grand Touring PRHT Automatic,"Newnan, GA",101206,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-04-02 16:07:15.323025
15,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF7D0227182/2013-mazda-mx-5-miata/,JM1NC2MF7D0227182,Great Price,11500,2013 Mazda MX-5 Miata,Club Hard Top Manual,"Buford, GA",59198,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,2,2020-04-02 16:07:15.323025
16,2012 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF9C0223872/2012-mazda-mx-5-miata/,JM1NC2PF9C0223872,Excellent Price,10495,2012 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Austin, TX",92714,Copper Red Mica,Dune Beige,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-02 16:07:15.323025
17,2011 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF9B0219389/2011-mazda-mx-5-miata/,JM1NC2JF9B0219389,Excellent Price,9945,2011 Mazda MX-5 Miata,Sport Automatic,"Sacramento, CA",75293,Brilliant Black,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-02 16:07:15.323025
18,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2MF2F0241624/2015-mazda-mx-5-miata/,JM1NC2MF2F0241624,Great Price,12990,2015 Mazda MX-5 Miata,Club Hard Top Auto,"Orlando, FL",75588,Crystal White Pearl,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-04-02 16:07:15.323025
19,2013 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2PF8D0228711/2013-mazda-mx-5-miata/,JM1NC2PF8D0228711,Excellent Price,11995,2013 Mazda MX-5 Miata,Grand Touring Hard Top Automatic,"Hasbrouck Heights, NJ",51323,Dolphin Gray Metallic,Spicy Mocha,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Theft Recovered,3,2020-04-02 16:07:15.323025
20,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2JF6F0240979/2015-mazda-mx-5-miata/,JM1NC2JF6F0240979,Great Price,13595,2015 Mazda MX-5 Miata,Sport Auto,"Chamblee, GA",44568,Meteor Gray,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,4,Fleet or Mixed Use,Clean,2,2020-04-02 16:07:15.323025
21,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2NF3F0238861/2015-mazda-mx-5-miata/,JM1NC2NF3F0238861,Excellent Price,11995,2015 Mazda MX-5 Miata,Grand Touring Auto,"Cedartown, GA",65940,Liquid Silver Metallic,Black,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-04-02 16:07:15.323025
22,2015 Mazda MX-5 Miata,https://penfed.truecar.com/used-cars-for-sale/listing/JM1NC2LF4F0242551/2015-mazda-mx-5-miata/,JM1NC2LF4F0242551,Great Price,12999,2015 Mazda MX-5 Miata,Club Auto,"Glendale, AZ",53208,Liquid Silver Metallic,Black W/Red Stitch,MPG21 cty / 28 hwy,2.0L Inline-4 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-04-02 16:07:15.323025
