,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXD5125504/2013-toyota-4runner/,JTEBU5JRXD5125504,Excellent Price,18500,2013 Toyota 4Runner,Limited V6 4WD,"Richland, WA",88690,White,Tan,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
1,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5B5034380/2011-toyota-4runner/,JTEBU5JR5B5034380,Excellent Price,18900,2011 Toyota 4Runner,SR5 V6 4WD,"Leonardtown, MD",83012,Black,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-30 08:41:53.537198
2,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR9D5149017/2013-toyota-4runner/,JTEBU5JR9D5149017,Excellent Price,17576,2013 Toyota 4Runner,Limited V6 4WD,"St Charles, IL",93902,Magnetic Gray Metallic,Solid Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-30 08:41:53.537198
3,2015 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR9F5213933/2015-toyota-4runner/,JTEBU5JR9F5213933,Excellent Price,20000,2015 Toyota 4Runner,SR5 V6 4WD,"Grapevine, TX",79976,Attitude Black Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
4,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5071033/2011-toyota-4runner/,JTEBU5JR4B5071033,Excellent Price,17000,2011 Toyota 4Runner,SR5 V6 4WD,"Vienna, VA",94358,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
5,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7C5077359/2012-toyota-4runner/,JTEBU5JR7C5077359,Excellent Price,16991,2012 Toyota 4Runner,SR5 V6 4WD,"Mays Landing, NJ",97135,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,2,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
6,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXD5147633/2013-toyota-4runner/,JTEBU5JRXD5147633,Great Price,19991,2013 Toyota 4Runner,SR5 V6 4WD,"Houston, TX",75114,Black,Sand Beige,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
7,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4D5119360/2013-toyota-4runner/,JTEBU5JR4D5119360,Excellent Price,18119,2013 Toyota 4Runner,SR5 V6 4WD,"Springfield, IL",93509,White,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
8,2015 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3F5262982/2015-toyota-4runner/,JTEBU5JR3F5262982,Excellent Price,19889,2015 Toyota 4Runner,SR5 V6 4WD,"Jacksonville, FL",97543,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
9,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7D5129218/2013-toyota-4runner/,JTEBU5JR7D5129218,Excellent Price,18900,2013 Toyota 4Runner,SR5 V6 4WD,"Apalachin, NY",99000,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
10,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064969/2011-toyota-4runner/,JTEBU5JR4B5064969,Excellent Price,18995,2011 Toyota 4Runner,Trail V6 4WD,"Omaha, NE",97093,Silver,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
11,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Excellent Price,17500,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91295,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
12,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1D5118747/2013-toyota-4runner/,JTEBU5JR1D5118747,Excellent Price,18998,2013 Toyota 4Runner,SR5 V6 4WD,"Wadsworth, OH",99820,Classic Silver Metallic,Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
13,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1A5032219/2010-toyota-4runner/,JTEBU5JR1A5032219,Great Price,18674,2010 Toyota 4Runner,SR5 V6 4WD,"Lakewood, CO",92860,White,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
14,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3B5034328/2011-toyota-4runner/,JTEBU5JR3B5034328,Great Price,18450,2011 Toyota 4Runner,SR5 V6 4WD,"Savannah, GA",87682,Black,Other,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
15,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7A5010385/2010-toyota-4runner/,JTEBU5JR7A5010385,Excellent Price,18351,2010 Toyota 4Runner,Limited V6 4WD,"Palatine, IL",79579,Classic Silver Metallic,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
16,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Excellent Price,18995,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-30 08:41:53.537198
17,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0A5015377/2010-toyota-4runner/,JTEBU5JR0A5015377,Excellent Price,18168,2010 Toyota 4Runner,Limited V6 4WD,"Chantilly, VA",89128,Magnetic Gray Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
18,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5D5134398/2013-toyota-4runner/,JTEBU5JR5D5134398,Great Price,19923,2013 Toyota 4Runner,SR5 V6 4WD,"New Castle, DE",77095,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
19,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5079200/2012-toyota-4runner/,JTEBU5JR2C5079200,Great Price,18887,2012 Toyota 4Runner,SR5 V6 4WD,"Cape Coral, FL",91841,Blizzard Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,4,2020-04-30 08:41:53.537198
20,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0C5097291/2012-toyota-4runner/,JTEBU5JR0C5097291,Great Price,19888,2012 Toyota 4Runner,SR5 V6 4WD,"Riverhead, NY",89446,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
21,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5008844/2010-toyota-4runner/,JTEBU5JR3A5008844,Great Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Strasburg, PA",96270,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
22,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6C5087834/2012-toyota-4runner/,JTEBU5JR6C5087834,Great Price,19995,2012 Toyota 4Runner,SR5 V6 4WD,"Lincolnwood, IL",76741,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
23,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064356/2011-toyota-4runner/,JTEBU5JR4B5064356,Great Price,17995,2011 Toyota 4Runner,SR5 V6 4WD,"Raleigh, NC",95130,Black,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-04-30 08:41:53.537198
24,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1B5034747/2011-toyota-4runner/,JTEBU5JR1B5034747,Great Price,18376,2011 Toyota 4Runner,SR5 V6 4WD,"Newark, NJ",94294,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
25,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5097518/2012-toyota-4runner/,JTEBU5JR2C5097518,Great Price,19995,2012 Toyota 4Runner,SR5 V6 4WD,"Virginia Beach, VA",86619,Burgundy,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-30 08:41:53.537198
26,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Excellent Price,19577,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-30 08:41:53.537198
